TYPE,CATEGORY,TEXT,HEAD_WIFE,VAR_COUNT,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1999,Y2001,Y2003,Y2005,Y2007,Y2009,Y2011,Y2013,Y2015,Y2017,Y2019
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>2nd most recent period, whether, if unemployed and looking for work:
06>date began:
07>year:",,2,,,,,,,,,,,,,,,V8493,V9136,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>2nd most recent period, whether, if unemployed and looking for work:
06>date began:",,1,,,,,,,,,,,,,,V7830,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>2nd most recent period, whether, if unemployed and looking for work:
06>length in weeks:",,3,,,,,,,,,,,,,,V7831,V8494,V9137,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>2nd most recent period, whether, if unemployed and looking for work:",,3,,,,,,,,,,,,,,V7829,V8491,V9134,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if currently employed:
06>date began:
07>month:",,2,,,,,,,,,,,,,,,V8428,V9059,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if currently employed:
06>date began:
07>year:",,2,,,,,,,,,,,,,,,V8429,V9060,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if currently employed:
06>date began:",,1,,,,,,,,,,,,,,V7764,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if currently employed:
06>length in weeks:",,3,,,,,,,,,,,,,,V7765,V8430,V9061,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if currently employed:",,3,,,,,,,,,,,,,,V7763,V8427,V9058,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if unemployed and looking for work:
06>date began:
07>month:",,2,,,,,,,,,,,,,,,V8500,V9143,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if unemployed and looking for work:
06>date began:
07>year:",,2,,,,,,,,,,,,,,,V8501,V9144,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if unemployed and looking for work:
06>date began:",,1,,,,,,,,,,,,,,V7837,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if unemployed and looking for work:
06>length in weeks:",,3,,,,,,,,,,,,,,V7838,V8502,V9145,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>3rd most recent period, whether, if unemployed and looking for work:",,3,,,,,,,,,,,,,,V7836,V8499,V9142,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>actual number of periods
06>head/reference person, if currently employed:",HEAD,1,,,,,,,,,,V5416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>actual number of periods
06>head/reference person, if unemployed and looking for work:",HEAD,1,,,,,,,,,,V5472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>actual number of periods
06>spouse:",WIFE,1,,,,,,,,,,V5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if currently employed
06>date began:
07>month:",,2,,,,,,,,,,,,,,,V8412,V9043,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if currently employed
06>date began:
07>year:",,2,,,,,,,,,,,,,,,V8413,V9044,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if currently employed
06>date began:",,1,,,,,,,,,,,,,,V7750,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if currently employed
06>length in weeks:",,3,,,,,,,,,,,,,,V7751,V8414,V9045,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if unemployed and looking for work
06>date began:
07>month:",,2,,,,,,,,,,,,,,,V8484,V9127,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if unemployed and looking for work
06>date began:
07>year:",,2,,,,,,,,,,,,,,,V8485,V9128,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if unemployed and looking for work
06>date began:",,1,,,,,,,,,,,,,,V7823,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>length
05>most recent period if unemployed and looking for work
06>length in weeks:",,3,,,,,,,,,,,,,,V7824,V8486,V9129,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>employer same, whether, if currently employed:",,3,,,,,,,,,,,,,,V7779,V8444,V9075,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>employer same, whether, if unemployed and looking for work:",,3,,,,,,,,,,,,,,V7852,V8516,V9159,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>number of weeks after benefits exhausted, if currently employed:",,3,,,,,,,,,,,,,,V7772,V8437,V9068,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>number of weeks after benefits exhausted, if unemployed and looking for work:",,3,,,,,,,,,,,,,,V7845,V8509,V9152,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>type of job same, whether, if currently employed:",,3,,,,,,,,,,,,,,V7780,V8445,V9076,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>type of job same, whether, if unemployed and looking for work:",,3,,,,,,,,,,,,,,V7853,V8517,V9160,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>wage rate higher or lower, if currently employed:",,3,,,,,,,,,,,,,,V7781,V8446,V9077,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>return to work after most recent period
05>wage rate higher or lower, if unemployed and looking for work:",,3,,,,,,,,,,,,,,V7854,V8518,V9161,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>head/reference person:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21310,ER25299,ER36304,ER42331,ER47644,ER53344,ER60359,ER66362,ER72362
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of days
07>head/reference person:
08>accuracy code:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21312,ER25301,ER36306,ER42333,ER47646,ER53346,ER60361,ER66364,ER72364
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of days
07>head/reference person:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21311,ER25300,ER36305,ER42332,ER47645,ER53345,ER60360,ER66363,ER72363
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of days
07>spouse:
08>accuracy code:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21562,ER25559,ER36564,ER42585,ER47903,ER53609,ER60624,ER66639,ER72641
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of days
07>spouse:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21561,ER25558,ER36563,ER42584,ER47902,ER53608,ER60623,ER66638,ER72640
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of months
07>head/reference person:
08>accuracy code:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21316,ER25305,ER36310,ER42337,ER47650,ER53350,ER60365,ER66368,ER72368
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of months
07>head/reference person:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21315,ER25304,ER36309,ER42336,ER47649,ER53349,ER60364,ER66367,ER72367
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of months
07>spouse:
08>accuracy code:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21566,ER25563,ER36568,ER42589,ER47907,ER53613,ER60628,ER66643,ER72645
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of months
07>spouse:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21565,ER25562,ER36567,ER42588,ER47906,ER53612,ER60627,ER66642,ER72644
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of weeks
07>head/reference person:
08>accuracy code:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21314,ER25303,ER36308,ER42335,ER47648,ER53348,ER60363,ER66366,ER72366
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of weeks
07>head/reference person:",HEAD,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21313,ER25302,ER36307,ER42334,ER47647,ER53347,ER60362,ER66365,ER72365
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of weeks
07>spouse:
08>accuracy code:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21564,ER25561,ER36566,ER42587,ER47905,ER53611,ER60626,ER66641,ER72643
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>reported number of weeks
07>spouse:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21563,ER25560,ER36565,ER42586,ER47904,ER53610,ER60625,ER66640,ER72642
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>layoff only in previous year, whether
06>spouse:",WIFE,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER21560,ER25557,ER36562,ER42583,ER47901,ER53607,ER60622,ER66637,ER72639
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>strikes and unemployment (combined), whether
06>head/reference person:",HEAD,7,,V656,V1290,V1996,V2594,V3127,V3542,V3995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>strikes and unemployment (combined), whether
06>number of weeks lost
07>head/reference person, currently working:",HEAD,8,V220,V657,V1291,V1997,V2595,V3128,V3543,V3996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>strikes and unemployment (combined), whether
06>number of weeks lost
07>head/reference person, not currently working:",HEAD,7,,V672,V1336,V2042,V2642,V3159,V3575,V4030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>strikes and unemployment (combined), whether
06>number of weeks lost
07>spouse:",WIFE,1,,,,,,,,V4060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>strikes and unemployment (combined), whether
06>spouse:",WIFE,1,,,,,,,,V4059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>head/reference person, if last worked before prior calendar year:",HEAD,4,,,,,,,,,,,,,,,,,V10574,V11718,V13118,V14216,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>head/reference person, if not working now but has since prior calendar year:",HEAD,3,,,,,,,,,,,,,,,,,,V11756,V13210,V14306,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>head/reference person, if working:",HEAD,4,,,,,,,,,,,,,,,,,V10641,V11814,V13152,V14250,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>number of weeks lost
08>head/reference person, if last worked before prior calendar year:",,4,,,,,,,,,,,,,,,,,V10642,V11815,V13153,V14251,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>number of weeks lost
08>head/reference person, if not working now but has since prior calendar year:",,3,,,,,,,,,,,,,,,,,,V11757,V13211,V14307,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>number of weeks lost
08>head/reference person, if working:",,4,,,,,,,,,,,,,,,,,V10575,V11719,V13119,V14217,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>number of weeks lost
08>spouse, if last worked before prior calendar year:",,4,,,,,,,,,,,,,,,,,V10840,V12178,V13321,V14415,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>number of weeks lost
08>spouse, if not working now but has since prior calendar year:",,3,,,,,,,,,,,,,,,,,,V12120,V13379,V14471,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>number of weeks lost
08>spouse, if working:",,4,,,,,,,,,,,,,,,,,V10787,V12082,V13296,V14390,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>spouse, if last worked before prior calendar year:",WIFE,4,,,,,,,,,,,,,,,,,V10839,V12177,V13320,V14414,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>spouse, if not working now but has since prior calendar year:",WIFE,3,,,,,,,,,,,,,,,,,,V12119,V13378,V14470,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in current year, whether
07>spouse, if working:",WIFE,4,,,,,,,,,,,,,,,,,V10786,V12081,V13295,V14389,,,,,,,,,,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in previous year, whether
07>head/reference person, last worked before prior calendar year:",HEAD,15,,,,,,,,,,,,,,,,,,V11754,V13150,V14248,V15321,V16836,V18260,V19560,V20860,V22647,ER2327,ER5326,ER7422,ER10340,ER13479,ER17518,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in previous year, whether
07>number of weeks
08>computed by cai
09>head/reference person, currently working:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2189,ER5188,ER7284,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in previous year, whether
07>number of weeks
08>computed by cai
09>head/reference person, not currently working but worked since prior calendar year:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2434,ER5433,ER7529,,,,,,,,,,,,
FAMILY PUBLIC,WORK,"01>WORK
02>Unemployment, Layoff, Out of Labor Force
03>unemployment and layoff
04>weeks of work lost annually
05>unemployment and layoff only
06>in previous year, whether
07>number of weeks
08>computed by cai
09>spouse, currently working:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2683,ER5682,ER7778,,,,,,,,,,,,
